pic,source_file,CY_index,h11,h21,rk_bk,sq_bk,dp_bk,bk_match,hodge_match,rankS,h11_minus_rankS,pic_expected,kernel_dim_match,pic1_scale_k
1,Example_Files/Y.v10.txt,3755,9,39,8,14,28,True,True,8,1,1,True,1.0
1,Example_Files/Y.v10.txt,3756,9,35,8,13,26,True,True,8,1,1,True,2.0
1,Example_Files/Y.v10.txt,3757,8,40,7,13,26,True,True,7,1,1,True,1.0
1,Example_Files/Y.v10.txt,3758,7,45,6,9,20,True,True,6,1,1,True,1.0
1,Example_Files/Y.v10.txt,3811,9,35,8,12,24,True,True,8,1,1,True,2.0
2,Example_Files/Y.v10.txt,3812,8,40,6,14,28,True,True,6,2,2,True,
2,Example_Files/Y.v11.txt,8,7,53,5,7,12,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,23,7,51,5,6,13,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,38,7,42,5,8,17,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,48,7,41,5,5,10,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,49,7,56,5,8,21,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,51,7,55,5,6,16,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,53,7,47,5,8,18,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,70,7,48,5,9,19,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,78,7,45,5,9,18,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,80,7,55,5,10,26,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,97,7,45,5,6,12,True,True,5,2,2,True,
1,Example_Files/Y.v11.txt,100,7,49,6,8,16,True,True,6,1,1,True,1.0
2,Example_Files/Y.v11.txt,109,7,45,5,6,12,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,110,7,41,5,6,12,True,True,5,2,2,True,
1,Example_Files/Y.v11.txt,112,7,45,6,10,20,True,True,6,1,1,True,1.0
2,Example_Files/Y.v11.txt,142,7,41,5,9,18,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,159,7,47,5,6,8,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,171,7,67,5,5,10,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,175,7,75,5,5,10,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,231,7,65,5,8,12,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,232,7,57,5,7,13,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,255,7,52,5,6,12,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,260,7,71,5,5,10,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,262,7,67,5,6,12,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,269,7,55,5,8,16,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,278,7,48,5,10,17,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,286,7,41,5,6,12,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,289,7,49,5,5,10,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,611,7,47,5,7,15,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,698,7,51,5,6,10,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,729,7,43,5,7,13,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,891,7,46,5,6,12,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,939,7,55,5,9,14,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,998,7,53,5,6,11,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,1033,7,47,5,8,15,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,1169,7,39,5,7,10,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,1230,7,47,5,7,15,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,1246,7,45,5,8,15,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,1266,7,47,5,8,15,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,1329,7,41,5,9,16,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,1335,7,47,5,6,15,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,1354,7,51,5,7,12,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,1390,7,45,5,7,20,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,1426,7,46,5,5,12,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,1467,7,45,5,6,15,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,1475,7,41,5,8,16,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,1507,7,45,5,7,15,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,1963,7,37,5,7,8,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,1964,7,43,5,7,12,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,1971,7,45,5,5,12,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,1981,7,41,5,11,20,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,2257,7,47,5,9,18,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,2294,7,49,5,6,11,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,2381,7,45,5,5,11,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,2410,7,43,5,9,18,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,2430,7,45,5,7,12,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,2511,7,47,5,7,12,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,2544,7,49,5,7,11,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,2612,7,47,5,6,10,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,2614,7,49,5,6,11,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,2678,7,43,5,7,12,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,2817,7,43,5,9,18,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,2827,7,43,5,8,12,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,2877,7,43,5,6,12,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,2888,7,45,5,6,12,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,2938,7,47,5,7,12,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,3054,7,47,5,10,18,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,3062,7,47,5,9,18,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,3072,7,49,5,6,11,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,3215,7,45,5,6,12,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,3391,7,45,5,10,18,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,3450,7,59,5,7,11,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,3469,7,49,5,9,18,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,3486,7,49,5,6,12,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,3512,7,47,5,8,15,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,3514,7,37,5,5,10,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,3527,7,43,5,9,17,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,3532,7,45,5,6,11,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,3594,7,45,5,8,16,True,True,5,2,2,True,
1,Example_Files/Y.v11.txt,3645,7,45,6,7,14,True,True,6,1,1,True,2.0
2,Example_Files/Y.v11.txt,3678,7,49,5,9,18,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,3790,7,49,5,6,10,True,True,5,2,2,True,
1,Example_Files/Y.v11.txt,3799,7,45,6,7,14,True,True,6,1,1,True,2.0
2,Example_Files/Y.v11.txt,3802,7,41,5,7,14,True,True,5,2,2,True,
1,Example_Files/Y.v11.txt,3822,7,45,6,6,14,True,True,6,1,1,True,2.0
2,Example_Files/Y.v11.txt,4031,7,49,5,5,10,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,4039,7,37,5,6,12,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,4041,7,41,5,10,20,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,4050,7,47,5,9,15,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,4114,7,45,5,6,11,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,4174,7,44,5,5,12,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,4354,7,55,5,8,12,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,4462,7,41,5,6,12,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,4489,7,56,5,8,15,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,4504,7,44,5,5,13,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,4552,7,53,5,6,12,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,4592,7,47,5,7,15,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,4777,7,61,5,9,14,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,4966,7,61,5,7,11,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,5002,7,57,5,8,12,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,5048,7,51,5,10,17,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,5122,7,51,5,7,12,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,5257,7,47,5,9,15,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,5969,7,65,5,9,12,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,6153,7,62,5,9,11,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,6542,7,51,5,9,18,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,6623,7,52,5,6,12,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,6730,7,53,5,7,12,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,6904,7,53,5,7,12,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,7062,7,54,5,7,11,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,7155,7,37,5,6,12,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,7164,7,41,5,6,14,True,True,5,2,2,True,
1,Example_Files/Y.v11.txt,7227,7,53,6,7,14,True,True,6,1,1,True,1.0
2,Example_Files/Y.v11.txt,7320,7,41,5,7,14,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,7321,7,45,5,7,16,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,7388,7,41,5,5,10,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,7433,7,41,5,5,12,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,7434,7,49,5,10,28,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,7493,7,67,5,5,10,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,7497,7,83,5,5,10,True,True,5,2,2,True,
2,Example_Files/Y.v11.txt,7656,9,31,7,9,18,True,True,7,2,2,True,
2,Example_Files/Y.v11.txt,7657,8,40,6,10,20,True,True,6,2,2,True,
1,Example_Files/Y.v11.txt,7658,8,36,7,9,18,True,True,7,1,1,True,2.0
2,Example_Files/Y.v11.txt,7659,8,36,6,8,16,True,True,6,2,2,True,
2,Example_Files/Y.v11.txt,7660,9,31,7,7,14,True,True,7,2,2,True,
1,Example_Files/Y.v11.txt,7661,9,31,8,8,16,True,True,8,1,1,True,2.0
2,Example_Files/Y.v11.txt,7984,7,71,5,5,10,True,True,5,2,2,True,
1,Example_Files/Y.v11.txt,8164,8,36,7,9,18,True,True,7,1,1,True,2.0
1,Example_Files/Y.v11.txt,8165,8,40,7,9,18,True,True,7,1,1,True,2.0
2,Example_Files/Y.v11.txt,8169,8,40,6,10,20,True,True,6,2,2,True,
1,Example_Files/Y.v11.txt,8170,8,36,7,9,18,True,True,7,1,1,True,2.0
2,Example_Files/Y.v11.txt,8171,9,31,7,9,18,True,True,7,2,2,True,
1,Example_Files/Y.v11.txt,8174,8,40,7,9,18,True,True,7,1,1,True,2.0
1,Example_Files/Y.v11.txt,8175,8,44,7,11,22,True,True,7,1,1,True,1.0
1,Example_Files/Y.v11.txt,8176,8,40,7,9,18,True,True,7,1,1,True,2.0
2,Example_Files/Y.v11.txt,8228,8,40,6,8,16,True,True,6,2,2,True,
2,Example_Files/Y.v11.txt,8236,8,66,6,8,16,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,50,8,37,6,15,27,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,64,8,52,6,6,18,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,65,8,52,6,10,22,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,69,8,46,6,10,22,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,71,8,52,6,10,13,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,109,8,44,6,7,14,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,140,8,42,6,9,14,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,218,8,46,6,7,10,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,332,8,42,6,8,15,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,335,8,40,6,10,18,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,351,8,42,6,9,14,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,386,8,42,6,8,15,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,400,8,42,6,10,15,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,472,8,68,6,8,14,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,512,8,62,6,8,11,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,523,8,58,6,10,13,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,530,8,51,6,8,11,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,534,8,44,6,12,24,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,544,8,66,6,6,12,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,556,8,48,6,10,20,True,True,6,2,2,True,
1,Example_Files/Y.v12.txt,584,8,48,7,9,18,True,True,7,1,1,True,1.0
2,Example_Files/Y.v12.txt,589,8,32,6,6,12,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,592,8,40,6,7,14,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,663,8,38,6,6,12,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,742,8,40,6,7,12,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,745,8,40,6,6,12,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,751,8,46,6,8,13,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,1038,8,50,6,7,12,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,1048,8,42,6,8,15,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,1083,8,40,6,10,18,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,1267,8,44,6,6,15,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,1310,8,44,6,7,15,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,1356,8,50,6,9,14,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,1358,8,52,6,8,12,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,1363,8,50,6,9,14,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,1513,8,42,6,9,15,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,1516,8,44,6,8,16,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,1518,8,51,6,7,14,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,1560,8,46,6,9,13,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,1609,8,45,6,10,21,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,1770,8,40,6,10,18,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,1787,8,44,6,9,17,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,1810,8,42,6,8,15,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,1811,8,40,6,11,22,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,1845,8,40,6,12,22,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,1921,8,42,6,8,15,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,2445,8,40,6,8,15,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,2453,8,36,6,11,16,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,2623,8,36,6,10,16,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,2629,8,45,6,7,12,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,3179,8,48,6,8,13,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,3191,8,48,6,8,13,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,3207,8,36,6,11,16,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,3313,8,44,6,8,14,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,3376,8,40,6,9,15,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,3494,8,40,6,15,28,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,3566,8,49,6,8,12,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,3616,8,51,6,10,22,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,3759,8,46,6,11,20,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,3800,8,40,6,8,16,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,3958,8,42,6,9,14,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,4021,8,40,6,8,15,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,4027,8,42,6,11,20,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,4096,8,47,6,12,19,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,4346,8,42,6,9,14,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,4353,8,42,6,12,20,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,4558,8,36,6,8,12,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,4638,8,42,6,11,20,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,4645,8,44,6,8,14,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,4654,8,38,6,9,14,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,4686,8,44,6,8,14,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,4727,8,40,6,8,15,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,4746,8,44,6,8,14,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,4794,8,40,6,8,15,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,4799,8,47,6,8,11,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,4848,8,38,6,9,14,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,5115,8,39,6,8,16,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,5245,8,40,6,14,24,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,5261,8,40,6,8,14,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,5477,8,40,6,7,13,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,5678,8,49,6,9,11,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,5829,8,44,6,8,13,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,6009,8,42,6,11,19,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,6277,8,44,6,8,13,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,6354,8,42,6,9,14,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,6431,8,40,6,7,14,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,6588,8,42,6,7,14,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,6682,8,44,6,7,13,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,6698,8,44,6,8,13,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,6710,8,44,6,8,13,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,6865,8,40,6,8,13,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,7077,8,46,6,10,17,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,7092,8,47,6,10,16,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,7161,8,42,6,10,19,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,7240,8,40,6,7,13,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,7303,8,44,6,7,13,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,7309,8,44,6,8,13,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,7341,8,44,6,8,13,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,7607,8,40,6,10,16,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,7625,8,42,6,8,14,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,7956,8,64,6,10,14,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,7994,8,41,6,10,21,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,8038,8,38,6,10,16,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,8069,8,45,6,9,16,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,8074,8,51,6,8,13,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,8083,8,51,6,8,13,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,8145,8,48,6,8,13,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,8167,8,42,6,9,20,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,8231,8,39,6,9,16,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,8244,8,45,6,11,19,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,8289,8,43,6,6,14,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,8292,8,42,6,11,19,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,8303,8,42,6,10,19,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,8737,8,56,6,9,14,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,9169,8,47,6,10,16,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,9175,8,46,6,10,17,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,9194,8,40,6,11,18,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,9281,8,51,6,9,13,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,9869,8,52,6,9,13,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,10416,8,44,6,8,14,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,11175,8,42,6,10,20,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,11260,8,49,6,9,12,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,11496,8,44,6,8,14,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,11581,8,47,6,10,13,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,11735,8,53,6,9,13,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,12010,8,44,6,8,14,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,12154,8,53,6,9,13,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,12223,8,47,6,8,11,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,12618,8,51,6,8,11,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,12866,8,48,6,7,12,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,12942,8,51,6,12,14,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,13046,8,42,6,8,14,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,13107,8,44,6,7,13,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,13166,8,48,6,6,12,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,13213,8,44,6,7,13,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,13250,8,42,6,9,14,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,13547,8,70,6,6,12,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,13574,8,50,6,10,15,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,13769,8,54,6,11,18,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,13787,8,32,6,6,12,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,13803,8,41,6,10,24,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,13804,9,39,7,15,26,True,True,7,2,2,True,
2,Example_Files/Y.v12.txt,13805,10,34,8,19,32,True,True,8,2,2,True,
2,Example_Files/Y.v12.txt,13844,8,60,6,8,13,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,14174,8,66,6,6,12,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,14354,8,50,6,11,21,True,True,6,2,2,True,
2,Example_Files/Y.v12.txt,14536,9,53,7,15,20,True,True,7,2,2,True,
2,Example_Files/Y.v13.txt,96,9,42,7,9,15,True,True,7,2,2,True,
2,Example_Files/Y.v13.txt,115,9,37,7,12,20,True,True,7,2,2,True,
2,Example_Files/Y.v13.txt,133,9,48,7,12,23,True,True,7,2,2,True,
2,Example_Files/Y.v13.txt,136,9,44,7,10,15,True,True,7,2,2,True,
2,Example_Files/Y.v13.txt,155,9,51,7,12,23,True,True,7,2,2,True,
2,Example_Files/Y.v13.txt,199,9,41,7,11,17,True,True,7,2,2,True,
2,Example_Files/Y.v13.txt,218,9,42,7,12,16,True,True,7,2,2,True,
2,Example_Files/Y.v13.txt,252,9,37,7,11,20,True,True,7,2,2,True,
2,Example_Files/Y.v13.txt,265,9,37,7,13,18,True,True,7,2,2,True,
2,Example_Files/Y.v13.txt,321,9,40,7,10,13,True,True,7,2,2,True,
2,Example_Files/Y.v13.txt,338,9,39,7,9,15,True,True,7,2,2,True,
2,Example_Files/Y.v13.txt,530,9,43,7,11,16,True,True,7,2,2,True,
2,Example_Files/Y.v13.txt,646,9,39,7,13,20,True,True,7,2,2,True,
2,Example_Files/Y.v13.txt,671,9,39,7,12,20,True,True,7,2,2,True,
2,Example_Files/Y.v13.txt,841,9,40,7,10,15,True,True,7,2,2,True,
2,Example_Files/Y.v13.txt,863,9,35,7,9,15,True,True,7,2,2,True,
2,Example_Files/Y.v13.txt,868,9,39,7,11,20,True,True,7,2,2,True,
2,Example_Files/Y.v13.txt,873,9,35,7,9,15,True,True,7,2,2,True,
2,Example_Files/Y.v13.txt,903,9,39,7,9,15,True,True,7,2,2,True,
2,Example_Files/Y.v13.txt,924,9,41,7,10,17,True,True,7,2,2,True,
2,Example_Files/Y.v13.txt,939,9,37,7,11,18,True,True,7,2,2,True,
2,Example_Files/Y.v13.txt,1049,9,37,7,12,20,True,True,7,2,2,True,
2,Example_Files/Y.v13.txt,1064,9,37,7,11,14,True,True,7,2,2,True,
2,Example_Files/Y.v13.txt,1068,9,37,7,9,16,True,True,7,2,2,True,
2,Example_Files/Y.v13.txt,1071,9,37,7,13,20,True,True,7,2,2,True,
2,Example_Files/Y.v13.txt,1072,9,33,7,8,12,True,True,7,2,2,True,
2,Example_Files/Y.v13.txt,1088,9,40,7,10,13,True,True,7,2,2,True,
2,Example_Files/Y.v13.txt,1089,9,40,7,10,15,True,True,7,2,2,True,
2,Example_Files/Y.v13.txt,1109,9,37,7,11,16,True,True,7,2,2,True,
2,Example_Files/Y.v13.txt,1184,9,35,7,9,15,True,True,7,2,2,True,
2,Example_Files/Y.v13.txt,1280,9,43,7,15,30,True,True,7,2,2,True,
2,Example_Files/Y.v13.txt,1295,9,35,7,9,18,True,True,7,2,2,True,
2,Example_Files/Y.v13.txt,1310,9,41,7,10,17,True,True,7,2,2,True,
2,Example_Files/Y.v13.txt,1351,9,51,7,9,15,True,True,7,2,2,True,
